Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,check_total,diff_total,account_Charges_day,churn_bin,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit Card Automatic,account_PaymentMethod_Electronic Check,account_PaymentMethod_Mailed Check
Yes,1,-1.0738427650786138,0.6510358141461546,-0.797761374373972,-0.7831431124091914,-0.4665756448793212,0.6510358141461549,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,1.4915401492832983,0.6543594081464871,1.5746183364508701,1.5665096444822957,0.31841787844618985,0.6543594081464872,0.0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
No,1,1.369379058123207,1.2509445312061254,1.8497705881157536,1.9777800182183551,-4.266539553527069,1.2509445312061256,0.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
Yes,0,1.5322605130033284,1.6879971422498155,2.5807506774765723,2.5651324894765644,0.5795863397611248,1.6879971422498157,1.0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
Yes,0,-0.30015585439803716,-1.3115464430500368,-0.7088252795518449,-0.7273267434391608,0.6502729603449332,-1.3115464430500363,1.0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
No,0,0.5549717837226001,-1.5126238800701375,-0.6258933092746715,-0.6156056884595902,-0.3192498461888461,-1.5126238800701373,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
No,0,0.880734693482843,1.6580847962468257,1.6633116174127232,1.7272687356495395,-2.109481521185225,1.6580847962468244,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
Yes,0,-0.7073594915983407,1.3406815692150957,-0.308668037820517,-0.3104703169541227,0.09073255319727182,1.3406815692150957,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
No,0,-0.8295205827584317,-1.5076384890696393,-0.9199629680536185,-0.9038283468989805,-0.5186605232042364,-1.5076384890696388,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
No,0,-0.4223169455581282,-0.47898614596680894,-0.5223000868869221,-0.517485457564489,-0.1339764932902217,-0.4789861459668083,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,1.5322605130033284,-0.23137839294205673,0.7758490320990479,0.7800243283899468,-0.1019814966049119,-0.23137839294205667,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
No,0,-0.0965540357978854,0.6493740171459885,0.06917240275291298,0.11013958371007096,-1.3475541582607462,0.649374017145989,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
No,0,1.5729808767233588,1.1894580421999785,2.13315643704265,2.145869423664891,-0.3787754214173241,1.1894580421999787,0.0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
No,0,-0.0965540357978854,-1.4943441130683104,-0.7528408102233072,-0.7443277735447477,-0.2604683406507285,-1.4943441130683097,0.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
Yes,0,-1.1552834925186746,0.6659919871476498,-0.8432337882070774,-0.8568436818799041,0.4843454193955598,0.6659919871476501,1.0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Yes,0,-1.2367242199587352,0.7008897241511383,-0.9335605442289547,-0.9308092024691457,-0.06775429084854138,0.7008897241511384,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
No,0,-0.9109613101984924,-1.4893587220678117,-0.9105153014902354,-0.9185331339773192,0.2953517180451532,-1.4893587220678113,0.0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
No,1,-1.1552834925186746,0.35191235411625243,-0.8867195431833967,-0.8735356023472075,-0.4189551846965417,0.3519123541162525,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,1,0.7992939660427822,-0.5305018529719588,0.12058271916907941,0.11393721640898122,0.2574041638370047,-0.5305018529719586,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
Yes,0,-1.1145631287986442,-0.5853411539774409,-0.9089039004175088,-0.9025256705662147,-0.18978172006691452,-0.5853411539774408,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,0,-0.9924020376385531,-1.4827115340671475,-0.9343552077716694,-0.9354458470433966,0.06171383527339064,-1.4827115340671468,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,1,-1.2367242199587352,-0.6800635829869099,-0.9679959644132482,-0.9675049323853603,0.0081408175677634,-0.6800635829869096,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-1.1960038562387048,0.6493740171459885,-0.9036502914406743,-0.8949524844282715,-0.26790903755428697,0.649374017145989,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
No,0,-0.5444780367182193,-0.1732154979362424,-0.5021023885095962,-0.506997809122731,0.19341417046638842,-0.1732154979362419,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
No,0,1.6137012404433893,0.16246749609731476,1.1594728573444553,1.2078320677741683,-1.5878886682457138,0.16246749609731495,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
No,1,1.247217966963116,-0.952598291014154,0.007497682243351603,-0.002332166105330668,0.3638061295578976,-0.9525982910141536,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
No,0,1.369379058123207,-0.27126152094604356,0.6654349476363325,0.6429562830711376,0.7953665499643382,-0.2712615209460432,0.0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
Yes,0,-1.2774445836787656,0.37019212111808014,-0.9739117930090115,-0.9731130643942161,-0.002276158097219693,0.37019212111808003,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
No,0,1.125056875803025,0.47987072312904416,1.0962308837367625,1.09178347785863,0.19118196139532267,0.47987072312904444,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
No,0,0.6364125111626608,-0.6567984249845842,-0.03779813969137281,-0.05280535418503399,0.5379184371011898,-0.6567984249845837,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
Yes,0,-1.2774445836787656,0.6909189421501416,-0.96965151346057,-0.9688517672378807,-0.002276158097219693,0.6909189421501418,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
Yes,0,-0.7073594915983407,0.9501592741760567,-0.36963639073655447,-0.38829970802190655,0.6584577269388494,0.9501592741760568,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.7178532386027215,1.4919050962302134,1.3791311049431119,1.414361464667232,-1.143679063103217,1.491905096230213,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
No,0,1.6137012404433893,0.82884809316393,1.791252447789752,1.8453044589540422,-1.7746501605250555,0.8288480931639304,0.0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
No,0,0.5549717837226001,0.6477122201458225,0.6912173647999573,0.7047340522080623,-0.4174670453158312,0.6477122201458225,0.0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No,0,1.6137012404433893,0.9268941161737314,1.9650630237712434,1.9390971549131757,0.9233465367055572,0.9268941161737314,0.0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
No,0,-1.2774445836787656,-1.4976677070686424,-0.998722954731541,-0.9979301524963975,-0.002276158097219693,-1.497667707068642,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,-1.2774445836787656,-0.48729513096763954,-0.9853019704545856,-0.9845059624909471,-0.002276158097219693,-0.4872951309676391,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,1,1.4100994218432374,0.9202469281730669,1.7036407922054824,1.72861557050206,-0.7954544480166461,0.9202469281730669,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
No,0,0.6364125111626608,0.4948268961305394,0.7012389550330788,0.6816391463763171,0.6986374902180671,0.49482689613053926,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
No,0,1.6137012404433893,1.5002140812310438,2.3585097733640934,2.487545970267431,-4.297046410831666,1.500214081231044,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
No,0,0.7992939660427822,0.5529897911363537,0.9149813740359718,0.8625124432918592,1.8080453985387577,0.5529897911363538,0.0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
No,0,1.4100994218432374,-0.47233895796614456,0.5076280124456186,0.48895344542637387,0.6658984238424087,-0.4723389579661443,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Yes,0,-0.1779947632379461,0.5413572121351905,-0.024200563516036545,-0.004495933573314487,-0.631759116138341,0.5413572121351908,1.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,-0.015113308357824713,-0.07683127192660708,-0.10435121139370927,-0.12416552210874386,0.6993815599084222,-0.07683127192660698,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1,-0.21871512695797646,0.3469269631157543,-0.15565115787338749,-0.11003479578721714,-1.5060410023065613,0.34692696311575466,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No,0,-1.1960038562387048,0.8521132511662559,-0.8889048679258615,-0.8868714753131484,-0.04319999106679681,0.8521132511662561,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Yes,0,-1.2367242199587352,0.6942425361504742,-0.9272915318364296,-0.9309858365481646,0.1495140587353903,0.6942425361504742,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Yes,0,-0.9516816739185228,0.2704843011081128,-0.7198401992133593,-0.7169053327770349,-0.07221870899067799,0.270484301108113,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
No,0,0.7178532386027215,0.19071804510013865,0.5318652504984097,0.54995844046759,-0.5729776106002182,0.190718045100139,0.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
No,0,1.5729808767233588,-1.4843733310673135,-0.39393985075123855,-0.3764431454677506,-0.5603284258641722,-1.484373331067313,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
Yes,1,-0.015113308357824713,0.33695618111475767,0.009462267112840058,0.05176202059426379,-1.3929424093724612,0.3369561811147581,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,-0.6666391278783103,1.1944434332004772,-0.3351788965649634,-0.29514731059921717,-1.3192795100272197,1.1944434332004774,0.0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
No,0,1.4100994218432374,1.3589613362169235,1.9583966796073609,2.1191535192132545,-5.369250834634566,1.3589613362169237,0.0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
No,0,1.6137012404433893,1.6464522172456624,2.550266501018553,2.627440160850546,-2.547738568804866,1.6464522172456628,0.0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
Yes,0,-1.1960038562387048,-1.4960059100684764,-0.9814390226775014,-0.9804654579333856,-0.008228715620067129,-1.496005910068476,1.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
No,0,-0.38159658183809786,-1.343120586053193,-0.7696832625313943,-0.7593195910014924,-0.32297019464062743,-1.3431205860531925,0.0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,0,1.6137012404433893,0.16911468409797886,1.2451640760338318,1.214190894618855,1.0862977988935172,0.16911468409797914,0.0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
No,0,-1.0331224013585834,-0.196480655938568,-0.8018229880367348,-0.8247183587583082,0.7975987590354074,-0.1964806559385675,0.0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
No,0,-0.9924020376385531,-0.34438058895335305,-0.7976730784247815,-0.814451502915324,0.5914914548068148,-0.3443805889533532,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,0,1.369379058123207,-0.47233895796614456,0.477960573517612,0.4666313136903372,0.4181232169538887,-0.4723389579661443,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
Yes,0,-1.1145631287986442,-1.4527991880641573,-0.957157636650115,-0.9601525388461909,0.12570382864400056,-1.4527991880641566,1.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Yes,0,0.6771328748826912,1.2941512532104444,1.2160043388136705,1.237197483411091,-0.6719388794175586,1.2941512532104444,1.0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
No,0,1.247217966963116,-1.4893587220678117,-0.46228091542468247,-0.45162302535024823,-0.33041089154418507,-1.4893587220678113,0.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
No,1,-0.8295205827584317,-1.1786026830367469,-0.8502974641423171,-0.8513680254303125,0.06171383527338979,-1.1786026830367462,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
No,0,-0.21871512695797646,-0.3327480099521901,-0.3406532454147742,-0.3538560626131852,0.4746725134209322,-0.33274800995218984,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
No,0,0.10704778280226633,-0.13997955793291994,-0.1321423614014179,-0.07079995098510317,-2.0358186218399834,-0.13997955793291977,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.880734693482843,0.7125223031523015,0.9898563389495125,1.0488613966569926,-1.9480183983779822,0.7125223031523013,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
Yes,0,-1.2774445836787656,1.0199547481830342,-0.9652808639756406,-0.9644800737821585,-0.002276158097219693,1.0199547481830338,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,-1.1145631287986442,-0.02697736192162338,-0.8669853985393209,-0.8654325139722071,-0.026830457878965114,-0.026977361921623023,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
No,0,-0.5444780367182193,0.019552954083027783,-0.4635832806752423,-0.4583351203529733,-0.14811381740698176,0.019552954083027724,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
No,0,0.7992939660427822,-0.48397153696730727,0.12011916543582922,0.1460846187904546,-0.8415867688187125,-0.4839715369673072,0.0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
No,0,1.6137012404433893,-0.03196275292212194,1.0606034682383976,1.0218363825670727,1.3474662602084517,-0.03196275292212173,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
No,0,-0.015113308357824713,-1.4860351280674797,-0.7361528758263034,-0.7233083181414767,-0.4063059999604905,-1.486035128067479,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
Yes,0,-0.9924020376385531,1.2093996062019723,-0.6352968278634593,-0.6492986390324805,0.4992268132026776,1.2093996062019727,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
No,0,0.35136996512244845,0.00792037508186511,0.11031831507568424,0.1701951705765595,-1.9844778132054202,0.007920375081865258,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
No,0,-1.1145631287986442,-1.5126238800701375,-0.9694307735875938,-0.9641268056241202,-0.1540663749298299,-1.5126238800701373,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
No,0,-0.8702409464784621,-0.9542600880143203,-0.8296803600063364,-0.831518770800543,0.08775627443584912,-0.9542600880143196,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Yes,0,-1.1145631287986442,1.0415581091851935,-0.8072531889119503,-0.7944476934664128,-0.40556193027013526,1.0415581091851938,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
No,0,-0.6666391278783103,-1.5192710680708021,-0.8632107467114272,-0.8720342126755454,0.32288229658832224,-1.5192710680708017,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,1,1.5729808767233588,1.3622849302172555,2.251958636678463,2.3089026785995057,-1.8684029415098922,1.3622849302172555,0.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
No,0,-0.8702409464784621,-0.8096837489998675,-0.8208507650872867,-0.810388919097885,-0.3266905430924054,-0.8096837489998668,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
Yes,0,1.1657772395230555,1.1429277261953275,1.645895241434898,1.6641441316600944,-0.5692572621484455,1.1429277261953275,1.0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,1.5729808767233588,0.6659919871476498,1.661810586276485,1.6520667765071644,0.37422310522288477,0.6659919871476501,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
No,0,-0.9516816739185228,-1.4926823160681442,-0.9284835271505013,-0.927740185346189,-4.394902615181352e-05,-1.4926823160681437,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,-1.0738427650786138,-0.5088984919697991,-0.8685305776501546,-0.8756110527756819,0.26410079105020373,-0.5088984919697987,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Yes,0,-0.2594354906780068,0.7989357471609396,-0.003340645519781862,0.012902523210065324,-0.5149401747524542,0.79893574716094,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
No,0,-1.0738427650786138,-0.3194536339508612,-0.864866295758749,-0.8605088390195501,-0.12132730855416884,-0.31945363395086146,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No,0,-0.8702409464784621,0.6659919871476498,-0.6150549815115381,-0.5947187086155836,-0.6578015553007953,0.6659919871476501,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Yes,0,-1.2774445836787656,0.5247392421335293,-0.9718589121903324,-0.9710596932256192,-0.002276158097219693,0.5247392421335297,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,0,0.6771328748826912,-1.4827115340671475,-0.5777057950039584,-0.570630236089356,-0.210615671396879,-1.4827115340671468,0.0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
No,0,-1.1960038562387048,-0.2014660469390663,-0.9329866205592167,-0.9288662275999356,-0.11388661165060994,-0.20146604693906597,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
No,0,0.8400143297628127,1.15456030519649,1.387276406255935,1.3220701583797607,2.2410939583259157,1.1545603051964906,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
Yes,0,-0.38159658183809786,1.1661928841976528,0.021801626012211996,0.007493104540105877,0.51485227670016,1.166192884197653,1.0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
Yes,0,-1.2367242199587352,-0.6451658459834212,-0.9679076684640578,-0.9665776034705101,-0.020133830665762107,-0.6451658459834209,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yes,0,-1.2774445836787656,-0.5388108379727895,-0.9859862640608118,-0.9851904195471459,-0.002276158097219693,-0.5388108379727892,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
No,0,-1.1960038562387048,-1.2749869090463821,-0.9538906865300666,-0.9716558332423088,0.6234864514921195,-1.2749869090463817,0.0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
Yes,1,1.4508197855632678,1.1778254631988159,2.017444595628505,2.002155521122989,0.5639608762636339,1.1778254631988163,1.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Yes,0,-0.9924020376385531,0.9950277931805424,-0.6805926497981838,-0.6720844352259424,-0.2597242709603732,0.9950277931805425,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
No,0,1.5322605130033284,1.0930738161903437,2.0752122203863874,2.011826236949284,2.185288731549221,1.093073816190344,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
No,0,0.26992923768238775,1.1711782751981514,0.6858975338612301,0.7155528895479812,-0.9613819889660136,1.1711782751981512,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
Yes,0,-1.2774445836787656,0.1774236690988095,-0.976472375535536,-0.9756742585399929,-0.002276158097219693,0.17742366909880972,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Yes,0,-1.1960038562387048,1.1013828011911744,-0.8682215418279878,-0.876935808368325,0.3191619481365426,1.1013828011911746,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
No,0,1.125056875803025,1.2542681252064576,1.7110355779501865,1.7091195840303284,0.1108224348368874,1.2542681252064576,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
Yes,0,-1.1145631287986442,0.1724382780983114,-0.8616655676005934,-0.8521849580457758,-0.29395147671674543,0.17243827809831147,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yes,1,-1.1960038562387048,0.5513279941361872,-0.9042462890977103,-0.8988605134265688,-0.15629858400089758,0.5513279941361874,1.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,0.9214550572028734,0.042818112085353605,0.5210269227352763,0.5975392455033558,-2.541786011282017,0.04281811208535398,0.0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
No,0,1.6137012404433893,-0.11837619693076015,0.9307863489410707,0.9391716335861418,-0.24261066808219386,-0.1183761969307599,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
No,1,1.6137012404433893,0.32033821111309646,1.3592424423879526,1.358854205335485,0.05650534744089624,0.3203382111130965,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
Yes,0,0.35136996512244845,1.3805646972190828,0.9542730714257426,0.9179313855840967,1.2648745245789272,1.3805646972190826,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
No,0,1.125056875803025,-0.8362725010025254,0.06294753833498305,0.04257704848527135,0.7194714415480346,-0.836272501002525,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Yes,0,-1.0738427650786138,0.8155537171626008,-0.7524214044646523,-0.7700280320420244,0.6197661030403406,0.815553717162601,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
No,0,0.5549717837226001,1.4669781412277214,1.135655025050319,1.2054475077074107,-2.3103803375813263,1.4669781412277212,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
No,0,-0.7073594915983407,-1.491020519067978,-0.8659479211363326,-0.8748161994200959,0.32437043596903437,-1.4910205190679775,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Yes,0,1.0436161483629645,1.2409737492051283,1.590864791101921,1.6083498419499407,-0.543958892676333,1.2409737492051287,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
