Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,check_total,diff_total,account_Charges_day,churn_bin,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit Card Automatic,account_PaymentMethod_Electronic Check,account_PaymentMethod_Mailed Check
Yes,0,0.9722222222222222,0.9681592039800994,0.9357027463651051,0.9460233918128655,0.5509340142453967,0.9681592039800994,1.0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
Yes,0,0.3472222222222222,0.07014925373134329,0.07587699053773368,0.0739766081871345,0.5573175648434341,0.07014925373134331,1.0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
No,0,0.6388888888888888,0.009950248756218888,0.0975536579736903,0.10356725146198831,0.4697621287461354,0.009950248756218916,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
No,0,0.75,0.9592039800995026,0.6959035310408493,0.7241052631578948,0.3080903104421435,0.9592039800995019,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
Yes,0,0.20833333333333331,0.8641791044776118,0.18046965151165476,0.1843859649122807,0.5067867222147552,0.8641791044776118,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
No,0,0.16666666666666666,0.011442786069651711,0.02069005308100623,0.027228070175438598,0.4517537965327232,0.01144278606965174,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
No,0,0.3055555555555555,0.31940298507462683,0.12463074082621739,0.12955555555555556,0.48649375083993973,0.31940298507462694,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.9722222222222222,0.3935323383084577,0.4639395338102931,0.47321637426900587,0.4893831474264205,0.3935323383084576,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
No,0,0.41666666666666663,0.6572139303482587,0.2792291714747288,0.29578947368421055,0.3768982663620471,0.6572139303482586,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
No,0,0.986111111111111,0.8189054726368158,0.8187110546965152,0.8349766081871346,0.46438650718989266,0.8189054726368158,0.0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
No,0,0.41666666666666663,0.015422885572139305,0.06437225940456959,0.06947368421052631,0.4750705550329247,0.015422885572139305,0.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
Yes,0,0.05555555555555555,0.6621890547263681,0.04074544195707362,0.03967251461988304,0.5423330197554083,0.6621890547263681,1.0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Yes,0,0.027777777777777776,0.6726368159203979,0.017135933533348722,0.02008187134502924,0.49247412982125965,0.6726368159203978,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
No,0,0.1388888888888889,0.01691542288557213,0.023159473805677358,0.023333333333333334,0.5252654213143385,0.01691542288557213,0.0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
No,1,0.05555555555555555,0.5681592039800994,0.029379183014078002,0.03525146198830409,0.46075796263942925,0.5681592039800993,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,1,0.7222222222222222,0.3039800995024875,0.2926667435956612,0.2967953216374269,0.5218384625722343,0.3039800995024875,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
Yes,0,0.06944444444444445,0.28756218905472636,0.023580660050773136,0.02757309941520468,0.48145410563096264,0.2875621890547262,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.1111111111111111,0.018905472636815884,0.016928225248096007,0.018853801169590644,0.504166106706087,0.018905472636815912,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
No,1,0.027777777777777776,0.25920398009950246,0.008135241172397875,0.010362573099415205,0.49932804730546876,0.2592039800995024,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,0.041666666666666664,0.6572139303482587,0.024953842603277175,0.029578947368421055,0.4743986023383945,0.6572139303482586,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
No,0,0.2638888888888889,0.41094527363184075,0.12990999307639048,0.13233333333333333,0.5160596693992732,0.41094527363184075,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
No,0,1.0,0.5114427860696518,0.5642107085160397,0.5865263157894738,0.3551941943287181,0.5114427860696517,0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
No,1,0.875,0.17761194029850746,0.26310870066928227,0.266,0.5314473861040172,0.17761194029850744,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
No,0,0.9166666666666666,0.381592039800995,0.43507962150934687,0.4369122807017544,0.5704206423867748,0.381592039800995,0.0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
Yes,0,0.013888888888888888,0.5736318407960199,0.006588968382183245,0.008877192982456142,0.4983873135331263,0.5736318407960198,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
No,0,0.8333333333333333,0.6064676616915423,0.547680590814678,0.5557894736842105,0.5158580835909142,0.6064676616915422,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
No,0,0.6666666666666666,0.26616915422885573,0.2512693284098777,0.25263157894736843,0.5471710791560267,0.2661691542288557,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
Yes,0,0.013888888888888888,0.6696517412935323,0.007702515578121394,0.010005847953216374,0.4983873135331263,0.6696517412935322,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
Yes,0,0.20833333333333331,0.7472636815920397,0.1645338102930995,0.1637719298245614,0.5580567128074175,0.7472636815920396,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.6944444444444444,0.9094527363184081,0.6216247403646434,0.6412280701754386,0.39530977019217783,0.9094527363184078,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
No,0,1.0,0.7109452736318408,0.7293445649665359,0.7553684210526317,0.3383281816960072,0.7109452736318408,0.0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
No,0,0.6388888888888888,0.6567164179104478,0.4418186014308793,0.4532748538011696,0.4608923531783352,0.6567164179104477,0.0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No,0,1.0,0.7402985074626866,0.7747749826909762,0.7802105263157896,0.581978228732696,0.7402985074626864,0.0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
No,0,0.013888888888888888,0.014427860696517386,0.00010385414262635562,0.002304093567251462,0.4983873135331263,0.014427860696517414,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,0.013888888888888888,0.3169154228855721,0.003611816293561043,0.005859649122807018,0.4983873135331263,0.3169154228855722,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,1,0.9305555555555555,0.7383084577114428,0.7064447265174245,0.7244619883040937,0.4267571562961956,0.7383084577114427,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
No,0,0.6666666666666666,0.6109452736318408,0.44443803369489965,0.4471578947368421,0.5616852573578809,0.6109452736318407,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
No,0,1.0,0.9119402985074626,0.87761366258943,0.9254736842105263,0.11053621825023385,0.9119402985074626,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
No,0,0.7222222222222222,0.6283582089552239,0.5003057927532887,0.49506432748538015,0.661873404112349,0.6283582089552238,0.0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
No,0,0.9305555555555555,0.32139303482587056,0.3938322178629125,0.3961228070175439,0.5587286655019478,0.32139303482587056,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Yes,0,0.38888888888888884,0.6248756218905472,0.25482344795753514,0.26542690058479534,0.4415401155758623,0.6248756218905472,1.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
No,0,0.4444444444444444,0.4398009950248757,0.2338737595199631,0.23373099415204682,0.5617524526273339,0.4398009950248756,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1,0.375,0.5666666666666667,0.22046503577198245,0.23747368421052634,0.36258567396855146,0.5666666666666667,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No,0,0.041666666666666664,0.7179104477611941,0.028807985229633046,0.03171929824561404,0.49469157371320954,0.7179104477611941,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Yes,0,0.027777777777777776,0.6706467661691543,0.018774521117009002,0.02003508771929825,0.5120951485015445,0.6706467661691542,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Yes,0,0.125,0.5437810945273632,0.07299792291714748,0.07673684210526316,0.4920709582045414,0.5437810945273631,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
No,0,0.6944444444444444,0.5199004975124378,0.40016732056312027,0.41228070175438597,0.44684854186265205,0.5199004975124377,0.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
No,0,0.986111111111111,0.01840796019900498,0.1581813985691207,0.16691228070175437,0.44799086144335315,0.01840796019900498,0.0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
Yes,1,0.4444444444444444,0.5636815920398011,0.26362220170782363,0.280327485380117,0.37279935492541194,0.5636815920398011,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,0.2222222222222222,0.8203980099502487,0.1735402723286407,0.18844444444444447,0.3794516866012624,0.8203980099502487,0.0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
No,0,0.9305555555555555,0.8696517412935324,0.7730325409646895,0.8279005847953217,0.013707834968416766,0.8696517412935324,0.0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
No,0,1.0,0.9557213930348257,0.9277348257558274,0.9625263157894738,0.2685122967343088,0.9557213930348257,0.0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
Yes,0,0.041666666666666664,0.014925373134328346,0.004621509346872836,0.006929824561403509,0.4978497513775021,0.014925373134328374,1.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
No,0,0.3194444444444444,0.06069651741293533,0.05996999769213017,0.0655029239766082,0.4694261523988701,0.06069651741293536,0.0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,0,1.0,0.5134328358208955,0.5866085852757905,0.5882105263157895,0.5966939927429107,0.5134328358208954,0.0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
No,0,0.09722222222222221,0.4039800995024876,0.05156935148857605,0.0481812865497076,0.5706222281951341,0.4039800995024876,0.0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
No,0,0.1111111111111111,0.3597014925373134,0.052654050311562436,0.05090058479532164,0.5520091385566447,0.3597014925373132,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,0,0.9166666666666666,0.32139303482587056,0.38607777521347797,0.3902105263157895,0.5363526407740892,0.32139303482587056,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
Yes,0,0.06944444444444445,0.027860696517412936,0.010968151396261252,0.012309941520467837,0.5099448998790476,0.027860696517412936,1.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Yes,0,0.6805555555555555,0.8502487562189055,0.578986845141934,0.5943040935672516,0.4379115710253989,0.8502487562189053,1.0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
No,0,0.875,0.01691542288557213,0.1403184860373875,0.147,0.46875419970433996,0.01691542288557213,0.0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
No,1,0.16666666666666666,0.1099502487562189,0.03889914608816063,0.041122807017543866,0.5041661067060869,0.10995024875621892,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
No,0,0.375,0.36318407960199006,0.1721093930302331,0.17289473684210527,0.5414594812525187,0.36318407960198995,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
No,0,0.4861111111111111,0.4208955223880596,0.2266097392107085,0.2478654970760234,0.3147426421179939,0.4208955223880596,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
No,0,0.75,0.6761194029850747,0.5198765289637665,0.544421052631579,0.32267168391345163,0.6761194029850744,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
Yes,0,0.013888888888888888,0.7681592039800995,0.00884491114701131,0.01116374269005848,0.4983873135331263,0.7681592039800993,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.06944444444444445,0.454726368159204,0.034537272097853684,0.03739766081871345,0.4961698696411763,0.454726368159204,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
No,0,0.2638888888888889,0.4686567164179104,0.13997807523655664,0.14522222222222225,0.4852170407203324,0.4686567164179102,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
No,0,0.7222222222222222,0.31791044776119404,0.29254558042926376,0.30530994152046786,0.42259104959010785,0.3179104477611939,0.0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
No,0,1.0,0.45323383084577107,0.5383683360258482,0.5372631578947368,0.6202795323209246,0.45323383084577107,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
No,0,0.4444444444444444,0.01791044776119402,0.06873413339487654,0.07504093567251463,0.4619002822201308,0.01791044776119402,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
Yes,0,0.1111111111111111,0.8248756218905472,0.09509577659819987,0.09464327485380118,0.5436769251444687,0.8248756218905472,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
No,0,0.5694444444444444,0.46517412935323377,0.28998384491114704,0.3116959064327485,0.31937911571025335,0.46517412935323377,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
No,0,0.06944444444444445,0.009950248756218888,0.007760212324024925,0.011257309941520468,0.4846794785647081,0.009950248756218916,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
No,0,0.15277777777777776,0.17711442786069648,0.04428802215555044,0.046380116959064334,0.5065179411369432,0.17711442786069656,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Yes,0,0.06944444444444445,0.7746268656716417,0.050150011539349185,0.05619883040935673,0.4619674774895838,0.7746268656716416,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
No,0,0.2222222222222222,0.007960199004975133,0.03552388645280406,0.03564912280701755,0.5277516462841005,0.007960199004975133,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
No,1,0.986111111111111,0.8706467661691543,0.8497634433417955,0.8781578947368421,0.3298615777449264,0.870646766169154,0.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
No,0,0.15277777777777776,0.22039800995024872,0.046595891991691674,0.0519766081871345,0.4690901760516051,0.2203980099502488,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
Yes,0,0.8472222222222222,0.8049751243781095,0.6913512577890607,0.7073859649122808,0.4471845182099166,0.8049751243781094,1.0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.986111111111111,0.6621890547263681,0.6955111931687054,0.704187134502924,0.53238811987636,0.6621890547263681,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
No,0,0.125,0.015920398009950265,0.018462958689129935,0.020894736842105265,0.4985888993414854,0.015920398009950265,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
No,0,0.08333333333333333,0.31044776119402984,0.03413339487652897,0.03470175438596492,0.5224432199973112,0.31044776119402984,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Yes,0,0.3611111111111111,0.7019900497512437,0.2602757904454189,0.2700350877192983,0.4520897728799886,0.7019900497512437,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
No,0,0.08333333333333333,0.36716417910447763,0.03509116085852758,0.03870175438596491,0.48763607042064144,0.3671641791044774,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
No,0,0.15277777777777776,0.6621890547263681,0.10038656819755366,0.10909941520467836,0.4391882811450065,0.6621890547263681,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Yes,0,0.013888888888888888,0.6199004975124378,0.007125548119086083,0.009421052631578948,0.4983873135331263,0.6199004975124377,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
No,0,0.6805555555555555,0.018905472636815884,0.11014885760443112,0.1154795321637427,0.4795726380862779,0.018905472636815912,0.0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
No,0,0.041666666666666664,0.4024875621890548,0.0172859450726979,0.02059649122807018,0.4883080231151717,0.4024875621890547,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
No,0,0.736111111111111,0.808457711442786,0.6237537502884837,0.6167836257309942,0.7009810509340132,0.808457711442786,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
Yes,0,0.3194444444444444,0.8119402985074626,0.26684744980383107,0.26860233918128656,0.5450880258029831,0.8119402985074625,1.0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
Yes,0,0.027777777777777776,0.26965174129353237,0.008158319870759288,0.010608187134502924,0.4967746270662536,0.2696517412935323,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yes,0,0.013888888888888888,0.3014925373134328,0.0034329563812600964,0.005678362573099415,0.4983873135331263,0.30149253731343273,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
No,0,0.041666666666666664,0.08109452736318407,0.01182206323563351,0.009263157894736841,0.5548985351431249,0.0810945273631841,0.0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
Yes,1,0.9444444444444444,0.8154228855721393,0.7884664204938842,0.7969122807017545,0.5495229135868815,0.8154228855721393,1.0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
Yes,0,0.1111111111111111,0.7606965174129353,0.08325640433879529,0.08860818713450293,0.4751377503023777,0.7606965174129352,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.9722222222222222,0.7900497512437811,0.8035656588968382,0.7994736842105263,0.6959414057250359,0.7900497512437811,0.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
No,0,0.5416666666666666,0.8134328358208955,0.44042810985460423,0.456140350877193,0.41177261120817027,0.8134328358208953,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
Yes,0,0.013888888888888888,0.5159203980099502,0.005919686129702285,0.008198830409356725,0.4983873135331263,0.5159203980099502,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Yes,0,0.041666666666666664,0.7925373134328358,0.034214170320793914,0.034350877192982465,0.5274156699368354,0.7925373134328358,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
No,0,0.8333333333333333,0.8383084577114427,0.7083775675051928,0.7192982456140351,0.5086009944899874,0.8383084577114427,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
Yes,0,0.06944444444444445,0.5144278606965175,0.03592776367412878,0.040906432748538016,0.47204676790753836,0.5144278606965174,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yes,1,0.041666666666666664,0.6278606965174128,0.02479806138933764,0.02854385964912281,0.484477892756349,0.6278606965174128,1.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
No,0,0.7638888888888888,0.47562189054726367,0.39733441033925687,0.42488304093567253,0.26904985888993316,0.47562189054726367,0.0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
No,0,1.0,0.42736318407960205,0.5044368797599815,0.5153684210526317,0.47668324149979674,0.42736318407960194,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
No,1,1.0,0.5587064676616916,0.6164262635587353,0.6265263157894737,0.5036957398199154,0.5587064676616915,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
Yes,0,0.5694444444444444,0.8761194029850746,0.5105758135241172,0.5097426900584796,0.6128208574116367,0.8761194029850744,1.0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
No,0,0.8333333333333333,0.21243781094527364,0.27760212324024924,0.27789473684210525,0.5635667249025659,0.21243781094527361,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Yes,0,0.08333333333333333,0.7069651741293532,0.0644818832217863,0.06266666666666666,0.5545625587958599,0.7069651741293531,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
No,0,0.6388888888888888,0.9019900497512437,0.5579852296330488,0.5858947368421054,0.2899475876898253,0.9019900497512437,0.0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
No,0,0.20833333333333331,0.01641791044776117,0.034808446803600276,0.03491228070175439,0.5278860368230067,0.016417910447761197,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
Yes,0,0.8055555555555555,0.8343283582089552,0.6769674590353104,0.6926081871345029,0.4494691573713206,0.8343283582089552,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
No,0,0.3194444444444444,0.013432835820895522,0.047063235633510274,0.05272514619883041,0.46593199838731253,0.01343283582089555,0.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
Yes,1,0.4305555555555555,0.8024875621890547,0.33377567505192707,0.35858479532163745,0.2906195403843562,0.8024875621890547,1.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
No,0,0.15277777777777776,0.2751243781094527,0.058054465728132935,0.05905263157894737,0.5212337051471567,0.27512437810945267,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
No,1,0.7777777777777777,0.8124378109452737,0.6563004846526657,0.6543157894736843,0.648770326569008,0.8124378109452736,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
No,0,0.3472222222222222,0.01791044776119402,0.05226171243941842,0.058625730994152046,0.45867490928638527,0.01791044776119402,0.0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
No,0,0.9444444444444444,0.45870646766169143,0.5216708977613663,0.5117894736842105,0.7185190162612556,0.45870646766169143,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
No,0,0.5555555555555556,0.013930348258706454,0.09363604892684053,0.09192982456140351,0.5578551269990583,0.013930348258706454,0.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
